,Type,Age,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,VideoAmt,PhotoAmt,DesSem,DesSemCat,NameSem,NameSemCat,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT,AdoptionSpeed,Breed1_name,Breed2_name,Mixed,BreedName
11085,1,0,2,2,0,0,2,1,2,1,3,1,0,41326,0,2,-0.125,-1,0,0,7,2,0.4,20,20,112,146,299,400,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11086,1,2,1,5,0,0,1,2,3,3,2,1,0,41401,0,1,-0.04078125,-1,0,0,80,17,-0.1,10,54,25,130,300,400,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11087,1,2,1,2,0,0,3,1,1,1,2,1,0,41401,0,1,0.7,1,0,0,12,4,0.7,7,25,115,134,640,480,1,Rottweiler,Labrador_Retriever,FALSE,Rottweiler
11088,2,2,2,1,7,0,2,1,3,3,3,1,0,41326,0,3,0.077083333,1,0,0,16,2,0.4,28,77,42,114,640,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11089,2,2,1,1,5,7,3,2,1,1,2,1,0,41326,0,5,0.268791173,1,0,0,127,14,4.8,50,57,101,124,552,584,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11090,1,0,1,1,2,0,2,1,1,1,2,1,0,41326,0,2,0.247420635,1,0,0,42,7,1.5,20,57,40,136,300,400,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11091,1,0,1,2,0,0,2,2,1,1,2,1,0,41326,0,1,0.374375,1,0,0,35,6,1.9,9,11,100,106,270,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11092,1,0,1,2,0,0,2,2,1,1,2,1,0,41326,0,1,0,0,0,0,2,1,0,10,14,113,121,400,225,1,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
11093,2,0,2,5,0,0,1,2,2,1,2,1,0,41326,0,1,0.175,1,0,0,31,7,0,10,23,104,89,270,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11094,1,2,1,1,0,0,1,2,1,3,1,2,0,41326,0,1,0,0,0,0,12,4,0.9,7,102,51,112,400,200,1,Mixed_Breed,Terrier,TRUE,Mixed_Breed__Terrier
11095,1,0,2,1,2,0,3,2,1,1,2,1,0,41326,0,4,0.291666667,1,-0.1875,-1,53,9,1.6,36,25,87,118,350,350,0,Mixed_Breed,Belgian_Shepherd_Malinois,TRUE,Mixed_Breed__Belgian_Shepherd_Malinois
11096,2,2,1,6,0,0,3,1,1,1,1,1,0,41401,0,5,0.21380303,1,0,0,98,13,2.1,42,20,63,127,566,459,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11097,2,2,1,1,7,0,2,2,1,1,2,1,0,41401,0,1,0.24,1,0,0,58,7,1.4,10,26,71,108,400,400,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11098,1,0,1,1,7,0,2,1,1,1,1,1,0,41326,0,2,0.2075,1,0,0,83,20,3.8,14,99,42,127,263,394,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11099,1,0,2,2,7,0,2,1,3,3,2,1,0,41326,0,4,0.108333333,1,0,0,21,5,1.5,31,15,122,168,389,464,1,Basenji,Mixed_Breed,TRUE,Basenji__Mixed_Breed
11100,2,2,2,1,3,7,2,1,1,1,1,1,0,41326,0,5,0.384863946,1,0,0,69,10,1.3,50,28,88,144,400,300,0,Mixed_Breed,Tortoiseshell,TRUE,Mixed_Breed__Tortoiseshell
11101,1,0,2,5,0,0,2,2,2,1,2,1,0,41326,0,4,0.347,1,0,0,76,14,0.9,40,26,76,106,265,400,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11102,1,2,1,1,2,7,2,1,1,1,1,1,0,41326,0,1,0,0,0,0,14,4,0.2,5,24,85,107,640,640,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11103,2,0,2,1,2,7,1,1,2,2,2,1,0,41401,0,5,0.25,1,0,0,-1,-1,-1,46,81,141,148,400,307,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
11104,1,2,2,7,0,0,1,3,3,3,1,1,20,41336,0,3,0.157291667,1,0,0,48,15,0.1,30,21,65,145,303,400,1,West_Highland_White_Terrier_Westie,Mixed_Breed,TRUE,West_Highland_White_Terrier_Westie__Mixed_Breed
11105,2,1,1,1,7,0,2,1,1,1,1,1,0,41326,0,7,0.576388889,1,0,0,77,10,3.8,70,33,63,118,407,415,1,Tuxedo,No_Breed,FALSE,Tuxedo
11106,2,0,1,1,6,7,2,1,2,1,2,1,0,41401,0,1,0.313333333,1,0,0,90,12,-0.4,10,30,41,125,400,300,0,Ragdoll,Mixed_Breed,TRUE,Ragdoll__Mixed_Breed
11107,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,3,0.163333333,1,0,0,9,1,0.5,24,64,40,134,300,400,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11108,2,0,1,1,0,0,1,1,2,2,2,1,0,41326,0,1,0.319828431,1,0.333333333,1,136,19,4,2,118,185,133,399,161,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11109,1,2,1,2,7,0,2,2,1,1,1,1,5,41326,0,5,0.25875,1,0,0,102,19,2,50,79,29,128,393,340,1,Mixed_Breed,Terrier,TRUE,Mixed_Breed__Terrier
11110,1,0,2,1,0,0,1,1,2,1,3,1,0,41326,0,4,0.419333333,1,0,0,31,7,2.6,40,26,50,90,400,265,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11111,2,0,1,3,5,7,1,1,2,1,2,1,0,41326,0,3,0.3359375,1,0,0,64,9,2.4,29,32,74,172,410,400,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11112,1,0,1,7,0,0,2,1,2,2,2,1,0,41326,0,1,0.544642857,1,0.25,1,43,5,2.4,10,33,74,90,270,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11113,1,0,2,1,2,7,2,1,2,2,2,1,2,41327,0,1,0.125,1,0,0,25,4,0,10,58,43,168,300,225,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11114,1,2,2,1,2,0,3,1,1,1,1,1,25,41326,1,4,0.318181818,1,0,0,45,8,1.1,38,56,85,132,467,437,1,Rottweiler,No_Breed,FALSE,Rottweiler
11115,1,0,2,1,2,7,2,1,2,2,2,1,0,41326,0,7,0.088624339,1,0,0,71,18,0.9,68,52,109,148,348,348,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11116,1,0,1,2,0,0,2,1,1,1,2,1,0,41326,0,3,0.095416667,1,0,0,50,9,1.7,29,29,91,141,341,308,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11117,2,0,1,1,7,0,1,1,2,2,2,1,0,41326,0,7,0.36,1,0,0,47,7,0.9,69,77,76,149,400,300,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11118,1,0,1,2,7,0,1,1,3,3,3,1,0,41326,0,1,0.291666667,1,0,0,42,12,1.3,10,49,84,175,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11119,1,0,2,2,7,0,2,1,2,2,2,1,0,41326,2,6,0.350502646,1,0,0,135,24,5.5,56,50,74,160,354,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11120,1,0,1,5,0,0,2,1,2,1,2,1,0,41326,3,30,0.272201337,1,0,0,108,14,2.3,279,42,88,157,640,640,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11121,1,0,2,2,0,0,2,1,1,1,2,1,0,41401,0,7,0.066666667,1,0,0,35,11,0.7,69,13,121,118,342,357,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11122,2,0,2,6,7,0,1,1,2,2,2,1,0,41336,0,5,0.5,1,0,0,12,3,-0.7,49,35,65,131,340,360,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11123,1,2,1,1,0,0,2,1,2,2,2,1,0,41326,0,1,-0.077777778,-1,0,0,18,2,0.2,10,23,112,69,640,360,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11124,1,0,2,1,2,0,2,1,1,1,2,1,0,41401,0,0,0.01875,1,0,0,24,5,0.6,0,-1,-1,-1,-1,-1,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11125,2,0,1,1,7,0,2,2,2,1,2,1,0,41326,0,4,0.104383117,1,0,0,114,14,2.2,40,42,41,130,393,293,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11126,2,0,2,4,7,0,2,1,2,2,2,1,0,41336,0,5,0.1,1,0,0,40,9,0.3,46,39,86,97,360,340,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11127,2,0,2,1,7,0,1,1,2,1,2,1,0,41326,0,4,-0.5,-1,0,0,18,4,0,35,40,50,128,400,300,0,Mixed_Breed,Exotic_Shorthair,TRUE,Mixed_Breed__Exotic_Shorthair
11128,2,1,2,1,2,7,2,2,1,1,1,1,0,41336,0,7,0.166666667,1,0,0,19,4,1.1,67,70,104,132,520,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11129,2,0,2,1,6,7,2,2,2,1,2,2,0,41326,0,3,0.077962963,1,0,0,96,14,0.5,30,41,78,152,345,328,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11130,2,0,2,1,3,7,1,2,1,1,1,1,0,41332,0,5,0.333333333,1,0,0,-1,-1,-1,50,75,37,138,360,340,1,American_Shorthair,No_Breed,FALSE,American_Shorthair
11131,1,0,2,1,7,0,1,2,1,1,2,1,25,41326,1,9,0.212152778,1,0,0,25,4,1.7,90,85,56,95,399,299,0,Boston_Terrier,Shih_Tzu,FALSE,Boston_Terrier
11132,2,0,1,1,7,0,2,1,1,1,3,1,0,41332,0,4,0.215277778,1,0,0,216,35,1.5,40,94,53,113,430,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11133,2,0,2,3,0,0,2,1,1,1,2,1,0,41401,0,2,0.115333333,1,0,0,71,5,1.5,17,40,105,117,350,350,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11134,2,2,2,2,4,5,1,2,1,1,2,1,0,41326,0,1,0.381944444,1,0,0,34,8,2.7,10,13,57,108,400,300,0,Tortoiseshell,Tortoiseshell,FALSE,Tortoiseshell
11135,2,2,2,2,5,7,1,1,1,1,1,1,0,41401,0,1,0.2,1,0,0,2,0,0.8,10,38,37,134,400,300,1,Oriental_Short_Hair,No_Breed,FALSE,Oriental_Short_Hair
11136,1,0,2,1,2,0,2,2,2,2,2,1,0,41330,0,3,0.231033058,1,0,0,131,29,0.9,30,72,145,173,400,366,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11137,1,1,1,2,0,0,1,2,1,1,2,1,25,41401,0,1,0.045454545,1,0,0,17,3,-0.1,2,29,110,152,640,640,0,Poodle,No_Breed,FALSE,Poodle
11138,1,1,1,2,7,0,2,1,2,1,2,1,0,41326,0,2,0.321487603,1,0,0,91,19,1.4,19,11,96,151,421,360,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11139,1,0,2,5,0,0,2,1,2,1,2,1,0,41327,0,10,0.533333333,1,0,0,35,14,2.2,92,42,64,146,577,393,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11140,1,0,2,1,0,0,2,2,1,1,2,1,0,41326,0,3,0.1,1,0,0,24,4,0.1,25,26,79,98,400,300,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11141,1,0,2,1,0,0,2,1,1,1,1,1,0,41401,0,2,0.336428571,1,0,0,102,22,2.2,14,71,68,101,225,400,1,Mixed_Breed,Labrador_Retriever,TRUE,Mixed_Breed__Labrador_Retriever
11142,2,0,2,3,0,0,2,1,2,1,2,1,0,41326,0,9,0.285,1,0,0,89,22,2.5,81,30,78,119,388,311,0,Tabby,No_Breed,FALSE,Tabby
11143,1,2,1,1,2,0,3,2,1,1,2,1,0,41326,0,1,0.475297619,1,0,0,43,10,2.2,9,16,70,110,480,480,0,Rottweiler,No_Breed,FALSE,Rottweiler
11144,1,2,2,1,7,0,2,2,1,1,2,1,0,41401,0,1,0.261111111,1,0,0,32,7,1.9,10,103,50,88,225,399,0,Shih_Tzu,No_Breed,FALSE,Shih_Tzu
11145,1,0,1,2,6,7,2,1,2,2,2,1,5,41326,1,4,0.285984848,1,0,0,128,17,1.9,36,42,77,91,375,325,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11146,1,2,1,7,0,0,1,2,1,1,2,1,0,41336,0,3,0.482142857,1,0,0,114,18,1.9,30,22,75,129,310,355,0,Maltese,Terrier,FALSE,Maltese
11147,2,2,2,2,5,6,3,3,1,1,2,1,25,41326,0,1,0.201,1,0,0,47,7,2.5,10,84,71,168,400,300,0,Persian,Ragdoll,FALSE,Persian
11148,1,2,1,1,0,0,2,1,3,3,3,1,0,41326,0,4,-0.060069444,-1,0.083333333,1,125,25,0.6,34,61,47,135,262,344,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11149,2,0,1,1,6,0,2,2,2,1,2,1,0,41326,0,1,0.205333333,1,0,0,59,9,1.6,10,28,92,176,300,400,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11150,2,0,2,3,0,0,3,3,2,1,2,1,25,41326,0,5,0.053571429,1,0,0,14,3,-0.3,47,25,76,110,360,340,0,Persian,No_Breed,FALSE,Persian
11151,2,2,1,7,0,0,2,2,1,1,1,1,0,41401,0,5,0.551666667,1,0,0,16,5,1.5,50,80,37,147,373,292,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11152,2,2,1,1,7,0,2,3,1,1,2,1,20,41326,0,1,0.253114478,1,0,0,69,13,1.8,10,15,149,106,203,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11153,1,0,2,2,0,0,2,1,2,1,2,1,8,41326,0,1,0.303571429,1,0,0,14,3,0.8,10,40,56,151,360,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11154,1,1,2,1,3,7,2,2,1,1,1,1,0,41326,0,4,0.4525,1,0,0,68,13,1.6,38,50,76,115,300,400,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11155,2,2,1,2,7,0,2,1,1,1,2,1,0,41401,0,4,0,0,0,0,13,3,0,40,11,75,146,500,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11156,1,0,1,2,7,0,2,1,2,1,2,1,0,41326,0,5,0.2875,1,0,0,76,11,1.6,47,53,91,149,348,364,0,Terrier,Mixed_Breed,TRUE,Terrier__Mixed_Breed
11157,2,0,2,6,7,0,2,1,2,1,2,1,5,41326,0,2,0.033333333,1,0,0,138,27,2.5,20,123,71,179,400,266,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11158,1,0,1,1,2,4,2,2,1,1,2,1,0,41326,0,5,0.282142857,1,0,0,38,11,1.4,49,34,86,142,552,360,1,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
11159,1,0,2,1,0,0,2,2,2,2,2,1,0,41326,0,1,0.423809524,1,-0.166666667,-1,45,7,2.3,10,54,57,158,604,453,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11160,1,0,2,2,0,0,2,1,1,1,2,1,0,41326,0,3,0.283333333,1,0,0,80,14,1,30,22,67,143,400,267,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11161,1,0,1,1,2,5,2,1,2,2,2,1,0,41326,0,12,0.111309524,1,0.5,1,141,24,0.2,89,42,97,123,221,159,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11162,1,2,1,2,0,0,2,3,3,3,1,1,0,41401,0,4,0.185416667,1,0,0,125,15,0.2,35,31,105,127,455,520,0,Poodle,Poodle,FALSE,Poodle
11163,2,0,1,1,7,0,1,1,2,2,3,1,0,41326,0,2,0.331998557,1,0,0,102,16,0.9,20,41,44,82,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11164,1,0,2,3,0,0,2,1,1,1,2,1,0,41401,0,5,0.2,1,0,0,15,1,0.7,50,20,73,172,360,340,0,Terrier,Mixed_Breed,TRUE,Terrier__Mixed_Breed
11165,2,0,2,1,2,0,1,3,2,2,2,1,0,41336,0,4,0.024848485,1,0,0,36,8,0.1,39,20,120,108,430,480,0,Siamese,Maine_Coon,FALSE,Siamese
11166,1,2,2,1,2,7,2,1,1,1,1,1,0,41326,0,4,0.321296296,1,0,0,52,10,2.1,36,16,114,162,400,300,1,Beagle,No_Breed,FALSE,Beagle
11167,1,2,2,3,0,0,3,3,2,2,3,1,0,41326,0,1,0.4,1,0,0,10,2,0.9,10,44,65,130,400,300,0,Golden_Retriever,No_Breed,FALSE,Golden_Retriever
11168,2,1,1,3,0,0,2,2,2,2,2,1,5,41326,0,5,-0.05,-1,0,0,22,4,0.6,50,19,135,105,373,292,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11169,1,2,1,2,0,0,1,2,1,1,2,1,0,41326,1,4,0.117905243,1,0.084821429,1,239,42,6.5,40,47,89,122,375,300,1,Poodle,No_Breed,FALSE,Poodle
11170,2,0,1,1,6,7,1,1,2,2,2,1,0,41326,0,6,0.091666667,1,0,0,28,5,1.1,60,26,44,109,360,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11171,1,0,1,1,2,0,2,2,1,1,2,1,0,41330,0,1,0.45,1,0,0,16,5,0.7,8,19,85,138,400,267,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11172,1,0,1,1,0,0,1,1,2,2,2,1,0,41336,0,4,0.35,1,0,0,26,4,1.2,37,39,63,127,547,390,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11173,1,2,2,2,7,0,2,1,1,1,1,1,0,41327,0,2,0.360625,1,0,0,62,10,2.5,20,19,65,131,554,530,1,Spitz,Mixed_Breed,TRUE,Spitz__Mixed_Breed
11174,2,2,1,5,7,0,3,1,1,1,2,1,0,41327,0,6,0.133333333,1,0,0,117,21,4.2,60,54,73,106,321,373,0,Siamese,Persian,FALSE,Siamese
11175,2,2,2,1,7,0,2,2,2,1,2,1,0,41326,0,1,0.3125,1,0,0,13,2,1.6,10,86,72,83,400,265,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11176,1,2,1,4,5,0,2,2,3,3,3,1,0,41326,0,3,0.113333333,1,0,0,85,12,1.4,30,21,41,150,333,366,0,Golden_Retriever,No_Breed,FALSE,Golden_Retriever
11177,2,2,1,2,0,0,3,2,2,2,3,3,0,41330,0,0,0.5,1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,Siamese,No_Breed,FALSE,Siamese
11178,1,1,2,2,0,0,2,1,2,2,1,1,0,41401,0,4,0.115097403,1,0,0,106,15,0.8,39,38,94,177,324,374,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11179,1,0,1,1,2,0,2,2,1,1,3,1,0,41401,0,3,0,0,0,0,5,3,0,26,31,104,153,311,355,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11180,1,1,1,7,0,0,2,1,1,1,1,1,0,41326,0,2,0.425,1,0,0,16,3,1.7,18,31,59,124,315,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11181,2,0,1,3,7,0,1,1,2,1,2,1,0,41401,0,5,-0.005,-1,0,0,71,9,0.5,42,82,98,137,203,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11182,2,2,2,2,0,0,2,1,1,1,1,1,0,41326,0,4,0.55,1,0,0,13,4,0.9,39,31,86,99,380,285,1,Mixed_Breed,Siamese,TRUE,Mixed_Breed__Siamese
11183,1,0,1,1,0,0,2,1,2,1,2,1,0,41326,0,4,-0.0125,-1,0,0,57,12,-0.3,40,29,33,146,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11184,1,0,1,1,0,0,2,1,1,1,2,1,0,41326,0,7,0.361111111,1,0,0,69,14,1.2,70,21,70,130,371,328,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11185,1,0,2,1,7,0,2,1,1,1,1,1,0,41330,0,11,0.272916667,1,0,0,45,11,2.7,86,37,61,124,475,447,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11186,2,0,2,2,0,0,1,1,2,1,2,1,0,41401,0,2,0.21875,1,0,0,37,8,1.2,20,34,42,143,400,300,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11187,2,0,1,1,4,7,2,2,2,2,2,1,0,41326,0,1,0.158333333,1,0,0,37,6,-0.2,10,34,73,134,400,317,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11188,2,1,1,2,0,0,3,1,3,3,3,1,0,41332,0,2,0.1,1,0,0,-1,-1,-1,19,36,79,166,290,400,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11189,2,2,2,1,2,4,2,3,3,3,3,1,0,41401,0,1,0.092857143,1,0,0,66,12,0.7,6,21,64,101,640,360,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11190,2,0,2,7,0,0,2,1,2,2,2,1,0,41401,0,2,0.278787879,1,0,0,62,12,0.9,18,13,91,144,640,560,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11191,1,0,2,1,2,7,2,1,1,1,2,1,0,41326,0,2,0.1,1,0,0,27,5,0.4,20,11,70,154,400,300,0,Mixed_Breed,Jack_Russell_Terrier,TRUE,Mixed_Breed__Jack_Russell_Terrier
11192,1,0,1,2,5,6,1,3,3,1,2,1,25,41326,0,3,0.135565476,1,0,0,78,14,2.5,30,119,54,96,393,440,1,Shih_Tzu,No_Breed,FALSE,Shih_Tzu
11193,1,0,1,2,0,0,2,2,3,1,3,1,0,41401,0,7,0.175,1,0,0,35,7,1.6,67,45,86,109,342,357,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11194,2,2,2,3,4,7,2,3,2,1,1,1,16,41326,2,19,0.02649177,1,0,0,298,61,1.5,179,37,84,161,383,256,1,Persian,Mixed_Breed,TRUE,Persian__Mixed_Breed
11195,1,2,2,1,7,0,2,1,1,1,1,1,8,41326,1,5,0.203758741,1,0,0,206,54,5.4,41,55,84,139,465,360,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11196,2,0,2,6,0,0,1,1,2,1,1,1,0,41401,0,5,0.3453125,1,0,0,34,7,1.3,47,37,84,147,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11197,2,0,2,5,6,7,2,3,2,1,2,1,0,41326,0,6,0.287775573,1,0,0,161,23,5.4,60,44,65,155,389,312,0,Abyssinian,Mixed_Breed,TRUE,Abyssinian__Mixed_Breed
11198,1,2,2,2,0,0,2,2,1,1,1,1,0,41326,0,2,0.8,1,0,0,6,0,0.8,18,75,88,109,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11199,2,0,2,2,0,0,2,3,2,1,2,1,25,41326,0,6,0.146590909,1,0,0,12,4,0.5,60,35,87,90,640,360,0,Mixed_Breed,Persian,TRUE,Mixed_Breed__Persian
11200,1,0,1,2,0,0,2,1,2,2,2,1,2,41327,0,1,0.125,1,0,0,21,5,0.2,10,9,112,76,257,399,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11201,1,0,2,1,2,0,2,2,2,2,2,1,0,41401,0,2,0.25,1,0,0,28,5,0.9,18,22,102,173,300,400,0,German_Pinscher,Mixed_Breed,TRUE,German_Pinscher__Mixed_Breed
11202,2,0,2,1,7,0,1,1,2,2,2,1,0,41326,0,3,0.221428571,1,0,0,57,7,1.6,27,70,141,152,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11203,1,2,2,1,7,0,3,1,1,1,2,1,10,41326,0,1,0.410185185,1,0,0,88,16,0.9,10,65,48,98,400,300,1,Dalmatian,No_Breed,FALSE,Dalmatian
11204,2,1,1,3,7,0,2,1,1,1,2,1,5,41326,0,5,-0.0125,-1,0,0,67,14,-0.3,43,27,105,155,416,480,1,Oriental_Short_Hair,No_Breed,FALSE,Oriental_Short_Hair
11205,1,0,1,1,2,0,3,1,3,3,2,1,0,41326,0,2,0.416071429,1,0,0,19,3,1,20,46,57,103,270,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11206,1,0,2,3,5,0,2,2,1,1,2,1,0,41326,0,5,0.081818182,1,0,0,129,23,-0.4,50,60,71,129,340,360,0,Labrador_Retriever,Mixed_Breed,TRUE,Labrador_Retriever__Mixed_Breed
11207,1,2,2,2,7,0,2,1,1,1,1,1,0,41326,0,1,0.392857143,1,0,0,24,3,1.4,10,27,60,130,204,400,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11208,1,0,2,1,2,0,2,1,1,1,2,1,0,41401,0,3,0.325,1,0,0,35,8,0.2,29,12,101,94,203,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11209,1,1,2,2,7,0,3,2,1,1,1,1,20,41326,0,5,0.439761905,1,0,0,31,5,4,40,30,106,134,421,479,0,Mixed_Breed,Border_Collie,TRUE,Mixed_Breed__Border_Collie
11210,2,0,2,1,4,7,1,1,2,2,2,1,0,41326,0,5,0,0,0,0,-1,-1,-1,48,50,72,130,360,340,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11211,2,0,2,1,7,0,2,2,2,2,2,1,0,41326,0,1,0.266666667,1,0,0,108,9,2.3,10,27,52,124,640,368,0,Tabby,No_Breed,FALSE,Tabby
11212,1,2,2,1,0,0,3,1,1,1,1,1,0,41326,0,14,0.211904762,1,-0.166666667,-1,86,17,-0.5,132,83,75,130,296,491,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11213,2,0,1,2,6,7,2,2,1,1,3,1,0,41401,0,14,0.26659965,1,0,0,236,32,5.3,134,42,54,115,342,357,1,Mixed_Breed,Tabby,TRUE,Mixed_Breed__Tabby
11214,1,2,1,6,0,0,3,1,1,3,1,1,0,41332,0,2,0.114371237,1,-0.4,-1,334,53,-5.5,20,25,79,105,421,360,1,Pit_Bull_Terrier,No_Breed,FALSE,Pit_Bull_Terrier
11215,2,2,2,1,2,7,3,1,1,1,1,1,0,41326,0,1,0.458333333,1,0,0,32,5,2.1,10,46,53,138,240,320,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11216,1,0,1,1,7,0,2,2,2,2,2,1,0,41327,0,3,0,0,0,0,6,2,0.4,30,69,36,151,360,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11217,2,0,2,1,3,7,2,2,2,2,2,1,0,41401,0,5,0.2775,1,0,0,30,7,0.9,46,12,152,131,373,294,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11218,1,0,2,2,0,0,2,1,1,1,2,1,0,41326,2,24,0.07,1,0,0,50,15,0.9,236,28,92,115,581,483,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
11219,2,0,1,2,3,5,1,1,2,2,2,1,0,41326,0,8,0.16875,1,0,0,123,20,2.7,76,30,79,140,530,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
11220,1,2,1,5,0,0,3,2,3,3,3,1,0,41401,0,2,0.178354978,1,0,0,71,11,1.4,19,88,76,139,334,399,0,Labrador_Retriever,No_Breed,FALSE,Labrador_Retriever
11221,2,2,1,6,0,0,2,1,1,1,1,1,5,41401,0,3,0.224204545,1,0,0,124,24,2.3,19,39,43,108,640,480,1,Mixed_Breed,Russian_Blue,TRUE,Mixed_Breed__Russian_Blue
11222,1,0,1,2,0,0,2,1,3,3,2,1,0,41326,0,2,0.5,1,0,0,23,4,1,20,88,43,135,270,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
