,PetID,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT
13425,6fd65f90a,91,13,1.2,20,40,74,108,270,480
13426,1a76d3ffa,22,7,1.5,20,68,122,136,640,480
13427,bd331b74e,132,25,4.6,72,44,36,130,400,337
13428,96a35824d,9,2,0.8,20,23,78,188,640,480
13429,e0811bfc8,25,6,0.8,26,42,53,118,602,451
13430,2f51acf95,4,0,0.7,10,29,44,144,360,480
13431,0a8746c09,9,2,0.2,48,40,69,131,319,379
13432,e3e2fcc71,47,9,2,30,28,85,90,640,361
13433,aa07ee8b8,68,7,0.8,20,79,97,147,284,479
13434,3275bb3bf,18,4,0.8,20,14,83,102,400,265
13435,8511f09c2,102,14,1.8,35,16,136,116,457,373
13436,509180812,149,18,2.8,19,103,87,147,359,480
13437,061f6b476,21,3,1.7,30,108,41,128,366,333
13438,a9b7b72b4,20,4,1.6,10,58,64,97,360,480
13439,0993b5aa2,11,3,1.2,28,34,72,142,640,444
13440,591909a93,10,2,0.9,30,18,46,173,333,357
13441,16c53ebf9,8,7,1.5,36,73,82,131,499,479
13442,e9b641d69,30,6,0.9,115,78,130,143,534,398
13443,9a6f2f7d3,218,38,-0.7,50,85,46,127,400,300
13444,45b295426,44,6,0.2,20,19,58,104,400,480
13445,4b932ab38,7,14,2,50,26,83,130,672,1004
13446,9adf0f234,56,10,4.2,26,17,90,131,278,400
13447,aba4e5336,56,10,1.3,20,10,54,109,350,350
13448,bd9e87899,34,6,0,45,24,59,110,400,300
13449,49ad94a6a,64,16,2.4,50,80,38,128,400,300
13450,ee459f62d,27,7,0.2,16,8,73,134,400,225
13451,e7e2b4c4c,19,4,1.2,10,11,69,114,640,402
13452,a554dbeca,17,2,2.5,20,16,100,149,500,480
13453,20a9ffb5c,112,15,0.3,100,40,62,143,611,514
13454,4e3e1ac61,-1,-1,-1,20,116,44,155,300,400
13455,dd579722a,133,23,3.4,38,38,97,123,333,342
13456,93ea39e5f,78,15,2.4,55,37,94,100,279,375
13457,e1e2b0af4,119,27,2.1,93,31,81,123,351,314
13458,d05933e84,2,1,0,60,27,88,104,305,445
13459,8d6f10684,104,18,1,80,34,55,138,375,325
13460,cdcaefa4b,15,5,0.9,10,50,78,122,360,480
13461,5f64ee888,5,1,0.6,0,-1,-1,-1,-1,-1
13462,7a23819c1,22,4,0.8,27,16,63,125,270,480
13463,e13c47053,3,2,0.2,19,12,103,87,400,300
13464,bbe2070aa,37,7,1.6,28,33,69,131,310,355
13465,d23a71937,69,15,1,34,28,118,96,400,300
13466,199fd5d5f,-1,-1,-1,40,72,160,132,569,480
13467,a8eed143b,64,15,2,45,94,107,150,315,379
13468,a4e4b1640,14,3,1.6,19,37,76,130,252,400
13469,49e7b59e9,118,12,2.4,30,29,57,126,640,640
13470,83b705aaa,152,35,1.6,59,59,83,153,366,333
13471,681eb7101,58,10,1,118,31,69,118,321,387
13472,36bb93372,117,20,1.6,40,56,58,112,400,300
13473,e3a372f31,49,6,-0.7,7,26,55,123,400,300
13474,eab44dad9,24,6,2,30,33,86,105,341,283
13475,ed9daa1ae,34,6,0.5,14,23,80,133,360,480
13476,2d7b61eb5,23,5,0,10,20,77,115,300,400
13477,eb90062ec,55,10,2.4,10,15,115,133,267,400
13478,2b9fd4034,140,33,-0.7,33,43,94,131,324,374
13479,35203bd2a,80,9,2.3,54,41,53,120,291,335
13480,53759835a,25,5,0.7,29,39,66,145,366,303
13481,cfe66604e,108,11,1.1,50,16,126,163,380,320
13482,e0667be3b,92,10,1.6,60,17,108,118,258,460
13483,bbd8a4220,37,8,1.5,50,47,100,142,400,305
13484,1f4871c30,103,15,0.4,25,39,45,144,453,504
13485,5f79b840f,104,13,1.1,25,78,54,134,564,535
13486,e0be7da0d,113,29,3.5,47,123,79,127,363,480
13487,e298c61fc,27,5,1.6,16,82,51,137,389,350
13488,a6e7b6870,14,3,0.4,9,16,97,124,400,300
13489,2c9f807c1,18,4,1,8,24,36,144,400,337
13490,e2198e9c3,3,2,0,9,15,107,133,360,480
13491,c49480455,79,15,4,20,26,80,116,203,360
13492,9b9cadd98,43,6,2.3,50,27,75,129,640,480
13493,b8715f663,71,16,1.1,7,83,74,125,640,427
13494,3928a4b23,208,39,4.6,86,27,87,135,300,400
13495,f4e83a15e,-1,-1,-1,36,82,48,115,300,400
13496,c3768e2be,66,15,2.9,20,143,90,74,400,298
13497,1eb041ff3,52,16,2,17,18,175,101,640,360
13498,d4223dd4c,52,7,0.8,53,33,48,147,300,400
13499,20fee2991,103,14,1.8,33,39,73,134,640,360
13500,baa4b862f,32,3,0.8,47,28,55,135,400,300
13501,9ad448a42,1,0,0.3,10,35,71,145,202,400
13502,1811b1412,145,26,2.8,40,29,57,146,368,325
13503,3dd380ccb,21,4,1.1,40,48,92,102,430,480
13504,f86c83084,57,6,2.7,20,46,78,137,370,400
13505,c943ed53a,77,12,1.8,80,33,100,146,317,323
13506,4ce29bb83,114,17,4.9,20,13,86,123,350,350
13507,4693e646e,64,10,3.5,136,23,90,146,461,498
13508,769ad37c5,81,19,0.1,0,-1,-1,-1,-1,-1
13509,9d9d9f2cf,39,10,0.9,49,14,110,152,400,268
13510,6b307a8ec,82,12,2.3,48,33,61,110,640,640
13511,f51e72db2,37,9,0.7,50,46,60,111,347,320
13512,cade4f9b9,186,39,3.7,55,53,55,131,366,333
13513,7f74af51f,49,4,1.9,20,60,26,137,400,300
13514,72ec92880,21,9,0.3,30,17,103,97,203,360
13515,1b752d78e,33,5,2.3,47,29,139,165,365,260
13516,e40a90daa,17,4,0,31,34,56,135,203,360
13517,85327438d,266,44,3.8,196,64,61,129,329,352
13518,8d2afd85f,45,6,-0.5,30,18,140,108,360,480
13519,176e54ffd,140,29,5.1,40,32,44,138,301,400
13520,aee21db9b,99,13,3,30,72,47,124,453,480
13521,07b9322e2,40,6,0.9,87,16,122,133,640,360
13522,2239dee36,20,4,0.7,17,36,79,83,360,480
13523,477456925,684,143,1.7,29,30,44,99,400,265
13524,aabd8c0d6,1,0,0,10,56,81,189,400,300
13525,4c2040263,35,5,2.3,17,53,64,181,640,480
13526,653f94080,81,10,1.6,14,64,46,182,500,531
13527,8bed563dd,42,11,0.8,10,68,62,123,400,300
13528,c9feb3eb3,23,3,1.5,10,16,127,105,320,400
13529,e20a1885f,-1,-1,-1,50,40,71,150,400,300
13530,2e2b3f60c,9,2,0.3,55,54,73,118,362,366
13531,8f47e7ad3,128,20,1.6,90,63,49,110,400,300
13532,7d2e1dd01,21,5,0.1,10,18,101,109,300,400
13533,348a982e2,62,10,1.5,40,53,68,119,400,300
13534,92bf36222,79,20,3,77,41,51,120,572,499
13535,5c67a27f5,264,41,0.9,34,71,73,131,400,300
13536,35225eb67,57,8,1.4,35,22,90,134,386,480
13537,2fd59d272,31,5,3.3,38,27,116,125,400,300
13538,14f3fbc84,15,1,0.7,29,100,29,112,366,333
13539,f39938992,9,2,0.2,40,65,38,102,640,393
13540,91568ddf1,32,5,2.4,10,14,62,109,263,400
13541,aaf7d5da8,127,20,1.8,30,19,154,146,366,333
13542,f5a34370d,5,1,0.3,30,14,78,136,333,366
13543,4a56df934,71,16,1.7,7,13,151,190,269,400
13544,e241fc7da,60,9,-0.7,68,42,44,128,404,462
13545,f759dc332,142,14,2.5,50,49,70,89,340,360
13546,2.09E+27,26,4,0.9,47,89,35,124,400,281
13547,c71d630d8,118,19,1.7,50,50,75,145,380,320
13548,ee2def69f,119,21,3.1,50,48,74,145,380,320
13549,94b6d93ea,497,74,8.3,57,22,96,135,555,480
13550,54b2051c1,83,13,-0.5,37,56,61,129,363,350
13551,b00ce0fd0,58,13,1.4,20,34,120,108,640,521
13552,53cfa1a3c,60,11,1,10,49,43,132,480,360
13553,aa0f2c425,65,9,0.1,20,22,95,110,640,480
13554,216550479,53,6,-0.2,19,22,88,130,400,300
13555,7cd7dc461,8,0,0.9,7,12,53,131,400,300
13556,283d778d2,2,0,0.9,25,25,96,99,531,448
13557,2e1853b79,19,5,-0.7,32,33,83,128,400,300
13558,26039ba4f,12,2,0.1,10,36,46,113,300,400
13559,b1d936001,34,7,2.1,40,27,66,150,312,300
13560,cf86cc5ea,17,1,-0.7,20,40,69,106,356,480
13561,92418816,32,7,0.1,10,49,45,178,400,301
13562,4d43092e3,152,26,3.7,43,44,86,155,371,376
13563,6be26ea05,14,6,0.4,40,36,50,121,400,300
13564,f0d254628,183,23,5.2,136,42,103,150,378,342
13565,53b89efb9,70,13,2.8,40,25,86,140,547,390
13566,cecf7977d,17,4,2,30,13,82,125,479,480
13567,4fac67d06,2,1,0,33,48,88,162,356,480
13568,b2048c71d,37,10,0.2,19,21,88,159,400,300
13569,2dccbfd25,82,20,2.7,48,62,54,109,360,480
13570,cff3127ad,72,14,2.4,20,27,99,126,400,300
13571,26284d23a,67,11,1.6,0,-1,-1,-1,-1,-1
13572,65c1d2996,32,8,1.1,29,15,122,163,453,480
13573,11a30eacf,42,9,0.9,20,79,56,138,359,354
13574,ad19a6ee0,-1,-1,-1,40,35,71,139,400,300
13575,e8ee48e12,139,25,4.6,29,20,109,149,426,462
13576,ee01c4e6c,19,9,0.3,30,21,92,111,640,360
13577,682b7b7d0,39,7,1.6,10,18,128,150,229,350
13578,9a1a1d801,15,3,-0.1,20,60,94,142,640,480
13579,ee4acef8d,-1,-1,-1,179,20,63,123,357,345
13580,5573e21b6,52,9,0.6,40,52,52,133,350,350
13581,5297d9ba8,80,12,2.7,88,32,83,128,372,353
13582,2679a20fe,138,34,0.3,10,23,82,145,360,480
13583,6c06b0725,104,16,2.2,8,35,29,130,296,480
13584,e5f54d20e,34,6,0.5,60,34,58,126,400,300
13585,5f986901c,38,5,1.1,10,27,66,88,270,480
13586,cbef1e6db,139,24,1.3,45,15,97,126,380,320
13587,65e601b18,13,2,0.7,10,40,92,142,333,400
13588,ec5af82ff,7,1,0.1,30,14,121,121,400,279
13589,10b9af23d,20,2,1.1,17,18,91,108,270,480
13590,08fc1372f,83,12,1.4,36,24,106,129,287,356
13591,e681e0cbf,36,7,2.2,40,52,48,105,367,326
13592,437bda050,-1,-1,-1,49,43,59,111,400,300
13593,7.23E+05,33,8,1.3,30,46,70,139,296,479
13594,1f043910a,138,30,3.9,54,51,95,133,498,505
13595,22e9d72ce,23,1,-0.5,27,23,72,165,400,333
13596,b65f00ae4,71,10,1.5,36,23,106,116,300,400
13597,a78dcb663,5,1,0.1,9,24,48,157,362,480
13598,10741c443,87,14,1.9,47,39,89,118,400,300
13599,a9092993a,37,6,0.2,43,85,58,130,640,360
13600,06ee33d56,18,3,0.7,52,26,97,101,516,400
13601,261fc97ec,213,39,0.6,20,40,116,168,400,350
13602,0acb3bf7a,20,4,0.8,20,8,62,131,332,480
13603,6b0da38ae,127,14,1.9,39,59,116,141,350,350
13604,4ec9289df,12,2,0.9,20,69,41,102,399,266
13605,8563d2004,-1,-1,-1,50,22,69,116,400,300
13606,2f260b3da,176,27,-1.1,0,-1,-1,-1,-1,-1
13607,d45e400b8,28,6,-0.2,40,32,59,147,203,360
13608,b9cb2f0fd,59,11,1,27,18,73,144,451,478
13609,6b91edb8b,36,8,1.5,39,12,57,130,360,480
13610,01a07b591,111,17,8.33E-17,50,21,48,115,640,425
13611,a809464ca,36,4,0.8,98,29,81,135,402,480
13612,748207a86,44,8,0.3,39,50,82,123,275,357
13613,127daa5e3,18,4,-0.1,60,41,58,151,260,346
13614,93c16b08b,52,7,1,30,13,56,129,400,300
13615,4a0a6f8a7,36,4,0,8,27,104,124,400,300
13616,571ce0202,42,12,0.3,22,66,35,136,500,480
13617,1542ab941,26,6,1,36,14,125,157,400,300
13618,8a464e436,40,9,3.6,37,43,58,153,457,336
13619,79ac40056,5,1,0.9,10,147,64,168,359,480
13620,ef1966105,59,9,2.2,29,74,45,115,640,546
13621,98128b920,47,9,2.8,19,15,93,125,203,360
13622,5edc72757,-1,-1,-1,63,23,70,115,342,357
13623,23bcfa015,114,19,1.5,17,52,94,128,514,462
13624,a8d44452c,43,12,0.7,43,40,79,120,640,360
13625,c5756030f,41,9,-0.3,48,40,72,107,300,400
13626,60786724b,60,6,1.3,9,72,45,165,400,400
13627,cff111e4e,68,9,2,10,9,35,134,270,480
13628,e0f3c756a,19,7,0.4,20,77,28,129,640,425
13629,fd015c129,32,6,2.4,30,21,88,150,400,300
13630,eebee574e,50,8,0.2,60,64,68,127,534,444
13631,6469a2a4a,605,109,7.9,45,67,72,118,295,330
13632,ab38d8710,10,2,0.1,39,59,56,140,547,390
13633,c7f9361f9,29,6,2.1,10,26,53,130,640,448
13634,85952663a,115,18,3,20,21,105,156,315,480
13635,3335796f3,91,16,0.2,20,38,26,142,640,480
13636,5f6931436,31,5,1.1,40,15,58,156,360,480
13637,db9af2894,82,13,0.6,113,17,123,120,383,316
13638,8abd027df,-1,-1,-1,50,37,60,134,135,127
13639,5e6a7ea61,52,5,1.2,16,21,73,108,312,312
13640,77bff1468,21,6,1.1,9,15,54,138,291,400
13641,27f0a51cd,15,3,0.8,75,51,67,118,375,325
13642,d3f0d22a7,24,3,0.9,124,34,71,148,376,323
13643,31a2e04d7,29,7,1.1,6,20,109,162,270,360
13644,30507c621,30,6,1.4,39,49,70,150,219,390
13645,945a6fa56,91,14,-0.8,33,81,75,155,350,350
13646,e0764fb9a,6,2,0.9,30,21,90,155,360,480
13647,7316c548e,181,31,4.9,46,45,74,149,300,399
13648,f3abe5d8c,41,12,0.7,47,35,90,137,244,259
13649,08b7e05a5,27,5,1.2,8,39,37,130,640,360
13650,c0d50b9f1,98,13,2.2,30,16,39,166,203,360
13651,2ad565311,15,5,1.4,9,70,43,145,640,480
13652,9cf32e2a6,4,1,0.8,30,25,87,132,453,480
13653,2b5c446cc,12,3,0.8,29,16,122,120,546,570
13654,b501efb71,62,9,1.8,29,99,74,149,300,400
13655,c4f05fe80,25,4,0.4,39,21,76,160,329,390
13656,13be42d0e,56,10,1.9,49,104,121,160,340,380
13657,b943a95a3,111,27,2.7,0,-1,-1,-1,-1,-1
13658,5f44a43f4,2,1,0,32,29,58,130,455,420
13659,ed4604a70,39,7,0.4,50,29,53,118,360,480
13660,482d05dc8,30,6,-0.5,58,16,161,106,300,400
13661,f22ff0f64,86,15,1.11E-16,89,77,100,130,322,377
13662,47ee9c210,32,5,1.6,20,27,37,128,640,425
13663,c5b943ccc,65,13,1.6,57,26,96,105,432,380
13664,774bd5a80,65,10,1.7,47,19,13,123,640,480
13665,5cdb90323,88,11,-2.78E-17,33,63,43,116,471,441
13666,7fbd06366,18,2,0.8,10,38,82,116,225,400
13667,b35c61109,110,23,-0.7,22,42,102,157,300,400
13668,0c859ef92,18,1,1.8,17,14,83,175,400,300
13669,9b90faeb5,152,18,3.2,18,47,25,145,400,300
13670,47008c34b,32,4,0.6,11,86,98,135,360,480
13671,60ddc474c,123,17,1,44,116,64,125,357,480
13672,ffb315803,88,16,1.5,246,58,80,143,371,303
13673,eac9739c8,43,9,2.4,30,24,53,137,355,311
13674,e4ab25214,8,2,1.8,29,29,57,179,640,480
13675,64e7edd37,15,4,0.3,20,61,131,185,350,350
13676,56ba19506,34,5,0.7,10,12,109,126,270,480
13677,275df2552,5,2,0,40,114,47,111,246,275
13678,70900313d,8,1,0.9,103,21,153,113,355,340
13679,c80811400,39,8,1.6,50,74,58,146,380,320
13680,697c8c6c9,79,8,0.1,10,21,39,157,640,480
13681,2bdf3471b,139,25,1,50,26,67,147,340,400
13682,4c3bb438d,-1,-1,-1,25,55,34,130,360,480
13683,f53e55959,66,13,1.6,84,33,64,104,355,344
13684,baa309426,69,20,0.4,57,15,71,113,561,488
13685,3acfe9fcd,10,2,0.9,20,69,80,107,455,420
13686,44f198a24,45,10,0.1,65,30,56,106,270,480
13687,64a3f89ee,3,1,0.6,10,44,96,130,400,299
13688,76b366645,43,11,0.9,30,53,45,126,360,480
13689,ada6358f5,52,13,4,68,51,51,155,375,445
13690,ff8e4c708,95,21,1.4,87,50,65,121,343,366
13691,e5f479999,16,3,0.9,30,19,59,128,400,300
13692,efa71e34a,46,9,2.6,27,49,78,141,393,480
13693,46a5f0ba6,16,5,0.5,38,42,64,155,360,480
13694,3f5405630,44,7,0,159,38,87,83,362,337
13695,15e5b6d26,119,19,-0.1,80,32,80,171,370,295
13696,341420028,9,1,0.1,40,51,44,116,310,399
13697,b641cecaf,20,6,0.6,20,23,32,146,560,560
13698,bc5ae0001,9,1,1.3,10,92,95,183,356,480
13699,f7a37173d,81,15,0.8,9,19,122,125,400,400
13700,0bf83cc3e,40,8,2.8,18,53,86,88,640,360
13701,7af35cc82,36,5,1.5,49,39,49,138,310,320
13702,b98610e10,19,3,-0.3,19,34,41,119,300,400
13703,8d5f95d9a,31,3,-0.2,20,61,41,141,350,368
13704,e6e536800,3,0,0.9,0,-1,-1,-1,-1,-1
13705,a4c8f64c1,62,10,2.4,39,53,73,162,476,448
13706,8fddd8a5b,103,14,1.6,10,50,54,152,640,427
13707,47ae048a5,112,20,1.4,30,14,149,106,640,360
13708,34dd3cb69,58,11,-0.4,50,61,79,134,297,400
13709,f291e702a,168,24,1.7,59,91,132,179,325,392
13710,b5974bdd0,89,14,3.1,75,41,86,138,493,442
13711,ec7383d83,20,6,-0.4,50,37,80,158,256,304
13712,426662616,96,20,2.2,127,57,69,117,400,300
13713,b76a6d7fa,88,19,0.7,17,66,73,107,500,480
13714,afda0a2dd,174,27,9.1,47,81,64,121,472,480
13715,e26548e11,139,22,1.5,30,58,46,107,640,524
13716,4a0d03a9f,44,8,0.9,30,13,69,151,300,400
13717,f4060848e,6,1,0.8,130,71,60,109,319,319
13718,21a7f4896,50,5,1.1,10,35,92,122,264,480
13719,3244cff21,46,4,1.1,10,38,51,121,400,239
13720,dc76a1735,13,2,0.9,10,20,45,130,640,480
13721,500fdf3b1,69,8,3.4,50,37,62,140,353,326
13722,cff0d8c7b,79,15,3.1,8,24,68,104,536,455
13723,9180e09cb,46,6,2.1,16,49,39,137,203,360
13724,b940cf8b8,17,4,0.2,61,16,84,106,498,493
13725,0d5d436f4,16,2,1.7,30,127,80,114,250,399
13726,23cdf5f21,5,2,0.3,35,25,83,119,364,479
13727,04dc94c39,131,20,0.3,19,58,57,115,300,400
13728,5a289a426,21,4,1.4,17,23,24,127,225,400
13729,523af701f,15,3,-0.1,87,78,58,130,400,225
13730,b11103508,189,28,5.9,50,118,38,160,483,477
13731,8c9d9842b,82,12,-0.4,20,83,29,146,400,400
13732,a07a65495,106,20,1.8,10,66,90,172,640,640
13733,71a92867d,149,16,2.3,59,34,108,119,400,265
13734,5bb4cc5d3,66,8,3.3,50,34,99,141,360,340
13735,881a77dfb,31,6,1.2,35,56,74,149,300,400
13736,1c6aa4b33,209,35,6,80,103,89,146,384,359
13737,c2eec623c,11,1,0.8,10,45,112,80,400,300
13738,5eaee2353,60,10,1.7,30,33,60,102,399,341
13739,7c3423bab,3,2,0,10,31,74,104,270,480
13740,336504b7d,21,3,1.2,10,27,75,165,400,300
13741,cb33000d9,39,11,8.33E-17,20,47,46,147,350,350
13742,c484dec95,54,6,1.1,20,26,85,146,400,300
13743,97d823486,62,14,1.5,18,12,124,111,270,480
13744,76aba4871,24,4,0,40,33,73,131,527,477
13745,88bffd281,134,19,-0.8,188,26,100,127,363,342
13746,4dc92008d,2,1,0,20,37,73,95,270,480
13747,5d32494f0,59,8,1.1,16,19,58,154,500,480
13748,baf7a42fd,4,1,0,20,15,50,139,640,640
13749,c76e9857b,60,13,2,31,43,48,147,324,374
13750,0c64363af,34,8,0.6,39,32,91,104,300,400
13751,048df7861,100,24,1.2,80,29,57,156,640,480
13752,c014197ab,53,10,0.4,27,28,155,132,270,152
13753,337405507,115,18,1.4,107,65,78,117,381,318
13754,b6c59bc1e,21,5,0.6,48,48,58,137,412,488
13755,2a1bd7d28,80,9,2.5,47,51,67,129,640,478
13756,0d508e63a,28,8,1.1,19,25,65,121,360,480
13757,a77045d3b,31,5,-0.4,9,33,55,109,400,240
13758,058f21441,15,2,0.7,10,60,43,137,400,300
13759,5145c1766,106,26,1.7,18,71,75,103,498,420
13760,26aa722e1,14,2,0.5,10,23,58,95,400,300
13761,263f0704d,47,9,2,20,9,28,132,640,640
13762,20ef89810,68,13,2.8,40,32,101,149,530,360
13763,69c9ba4b3,7,1,-0.2,49,81,29,115,472,480
13764,1940d9eb3,121,23,2.7,50,104,143,170,360,340
13765,631c813af,75,10,1.2,33,33,98,140,640,426
13766,180f1ef16,34,6,0.9,15,39,101,151,263,400
13767,51366110e,26,4,0.9,39,32,70,148,292,480
13768,d8876247a,16,5,0,28,72,38,124,494,360
13769,0ae247e90,13,4,0.9,0,-1,-1,-1,-1,-1
13770,e27fa93d3,26,6,0.4,0,-1,-1,-1,-1,-1
13771,5357633c0,63,15,2.5,50,56,97,122,380,320
13772,c8c8ce5d4,108,15,1.7,50,22,180,154,472,480
13773,50417cfa8,-1,-1,-1,27,51,122,137,640,360
13774,2b1582f99,70,14,2,38,48,120,112,310,479
13775,bbbeb3ab0,178,35,0.4,100,59,88,155,344,353
13776,ba4f42314,60,9,0.1,29,46,75,151,360,480
13777,f2f984796,81,11,2.9,30,67,24,129,389,308
13778,59d42b6bb,158,30,-1.2,86,22,76,144,314,386
13779,979bab13e,86,11,2.1,29,86,39,122,348,333
13780,850b0f686,19,5,1,60,59,76,110,421,380
13781,4f5fd467a,9,2,0.5,30,98,36,170,400,240
13782,34872e9a7,31,11,0.8,20,44,44,148,400,269
13783,115299f16,3,1,0,20,35,123,147,400,300
13784,4d7578341,12,2,1.1,20,33,102,96,400,300
13785,079332bdc,7,4,0,10,44,51,132,270,480
13786,240ddd506,10,2,0.3,20,32,60,112,360,480
13787,8fa705c07,49,7,0.2,20,94,106,119,400,300
13788,ce971a506,96,18,0.9,30,25,160,143,300,400
13789,e1af060fb,-1,-1,-1,20,69,32,148,534,557
13790,dd654a9e7,37,8,1.3,16,24,59,133,300,400
13791,20336bf88,17,5,1.8,39,24,78,150,360,480
13792,d1274381b,12,3,0,10,32,60,86,400,300
13793,23c8c5957,69,14,0.5,34,36,43,123,357,340
13794,cd8af1bda,41,6,1.9,27,43,112,172,451,480
13795,b138f5cc9,7,2,0.8,121,58,48,124,376,313
13796,9eb6e75e2,23,4,0.9,45,38,42,113,400,300
13797,d8dd968c6,20,7,0.1,10,42,112,122,400,299
13798,d057b97bb,-1,-1,-1,57,34,53,127,546,480
13799,cf3bce1cc,63,15,1.4,30,16,147,109,333,366
13800,4e3586785,57,9,2,46,32,103,143,400,340
13801,7e5d4e317,144,22,0.2,67,43,74,140,400,300
13802,8834ac7da,22,2,1.1,40,50,76,102,640,450
13803,00ac364a4,45,7,0.7,9,84,117,158,400,400
13804,44dcffea3,47,7,2.9,15,40,40,150,356,480
13805,1c2dfa92d,46,8,2.3,30,73,39,150,299,400
13806,bf0dd40e3,47,7,0.4,39,21,114,120,349,349
13807,45217971b,33,7,1,67,48,65,147,346,357
13808,0e58b35b6,13,2,0.2,19,81,45,133,350,400
13809,c9e2b26c4,69,13,1.8,30,91,84,146,457,454
13810,90f09b568,22,4,1.1,30,25,79,127,379,480
13811,451d64f26,25,4,0.4,40,34,83,149,400,300
13812,bd3087edf,-1,-1,-1,49,44,42,116,360,328
13813,810ff9d37,67,11,2,10,59,80,157,640,640
13814,aa68a3672,12,3,0.7,30,19,54,97,400,300
13815,a3cc5de2b,231,33,6.8,60,42,95,135,366,333
13816,b40818da6,31,6,1.7,10,60,91,131,299,400
13817,8f3235380,36,5,0.8,8,25,80,95,127,225
13818,dbba10f87,23,5,0.6,36,85,43,169,360,480
13819,170fa3d49,62,12,-0.2,40,75,76,135,400,300
13820,d15a5363e,33,8,1.9,50,19,87,116,513,468
13821,b5c0db93a,7,1,0.9,10,12,96,115,400,261
13822,eb22ed27d,11,2,1.1,35,58,116,145,350,375
13823,79785984,49,8,2.5,48,24,96,154,340,360
13824,aeda0ac0d,425,58,10.7,109,20,66,125,389,278
13825,04f8947f3,52,12,-0.6,40,68,75,112,320,380
13826,c958b75b3,29,5,2.4,10,6,78,82,640,360
13827,40f1ee340,25,8,0.2,49,43,73,156,359,320
13828,78cf59390,10,3,0.2,10,18,69,93,640,360
13829,0e6523901,37,8,1.3,10,27,50,121,400,300
13830,1258aaebb,6,2,0.3,0,-1,-1,-1,-1,-1
13831,f8e1ea097,42,7,2.6,49,62,80,139,349,405
13832,4c1ac19c2,6,1,0.6,36,73,105,80,400,321
13833,a892f5fd3,22,4,0.8,74,19,69,135,299,480
13834,2e5e35de8,67,15,2.8,59,38,65,138,417,502
13835,98782b403,29,4,2.7,50,78,65,125,400,300
13836,5b4dd9fb3,46,9,0.6,10,22,59,156,320,320
13837,a4dd57b11,5,2,0.2,10,10,57,114,400,300
13838,d353b436f,33,5,0.7,8,12,113,99,400,299
13839,b65dc15af,5,0,0.9,6,78,29,135,240,400
13840,684567fc4,79,15,4.3,30,29,120,171,281,480
13841,632b28a99,68,10,1.6,145,51,51,106,352,284
13842,ca0bf0760,131,24,1,40,20,136,113,530,430
13843,ba79cfddf,36,8,0.4,49,83,75,135,295,330
13844,ebdf19959,73,16,2.5,31,25,75,141,430,480
13845,a52a7c357,28,6,0.8,40,26,83,139,343,343
13846,b3cf90bd1,22,3,2.1,30,15,114,98,494,360
13847,6210026f5,13,4,0.7,30,65,36,144,333,366
13848,a1be4d855,61,11,3.3,37,18,103,136,390,420
13849,eb4f09e0e,91,20,3.2,99,29,94,132,370,330
13850,eded59b25,30,4,1.4,30,28,106,145,300,400
13851,5c881b941,-1,-1,-1,7,65,53,159,270,480
13852,4f39ec246,146,25,2.3,50,53,86,142,640,640
13853,24d1c128d,62,7,-0.1,25,46,85,150,333,400
13854,f1db33c30,27,5,0.1,14,9,85,136,360,480
13855,1a4a2e683,11,4,0,30,28,79,135,300,400
13856,8509ad722,327,49,-1.5,58,93,56,139,383,316
13857,21958b8f8,177,26,2.9,41,40,128,133,640,640
13858,40ca5f1a0,230,45,4.8,30,12,89,98,340,360
13859,9d4cf29f6,34,6,0.4,53,25,60,132,546,480
13860,1aabe595c,56,5,2.5,49,80,62,124,436,479
13861,1bff3e46f,8,2,0.9,65,33,53,128,308,314
13862,ee50b9066,32,7,0.9,10,7,92,141,400,300
13863,42af80bc3,234,38,6.8,63,47,86,111,596,465
13864,a9085cdde,162,26,7.1,7,18,62,121,640,639
13865,aca6b6256,8,2,0.4,20,43,57,139,320,400
13866,c81372ddd,65,16,1.5,35,37,79,134,330,355
13867,8016d3648,56,10,0.7,0,-1,-1,-1,-1,-1
13868,f2b8dbfde,210,40,0.1,40,39,97,146,400,341
13869,b7cb6e33e,2,1,0,20,37,97,133,270,480
13870,1c562d3a8,-1,-1,-1,38,36,54,117,268,356
13871,8111713a2,2,1,0,30,41,80,128,225,400
13872,603e173e1,103,15,-0.1,37,18,57,166,488,426
13873,24abd7725,43,10,2.3,10,12,102,162,639,426
13874,3cda8c2d7,56,7,1.1,30,11,68,117,360,480
13875,2cb9ce5ac,16,4,1.6,30,54,47,157,586,533
13876,96477b249,50,7,0.4,44,18,88,156,400,300
13877,d14a86fd4,9,2,0.8,8,21,95,78,203,360
13878,10486a12e,20,3,0.2,18,19,77,112,300,400
13879,787acfb28,51,7,1.9,40,16,94,155,360,480
13880,bce0e17b9,419,61,5.8,128,19,75,157,381,287
13881,d2a1b5401,11,3,1.3,9,27,48,130,640,360
13882,ca75db93c,86,15,2.8,66,44,71,129,371,329
13883,9c14d8650,36,11,1.2,0,-1,-1,-1,-1,-1
13884,b268202d8,22,4,0.3,34,76,59,150,360,480
13885,dc4747d5c,8,1,0.3,29,16,107,168,299,400
