,Type,Age,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,VideoAmt,PhotoAmt,DesSem,DesSemCat,NameSem,NameSemCat,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT,AdoptionSpeed,Mixed,BreedName,BreedNum
9312,2,2,2,1,6,7,1,1,2,2,2,1,0,41326,0,3,0.355,1,0,0,81,9,2.1,30,33,81,122,330,480,0,0,Tabby,1
9313,1,0,1,2,5,7,2,2,2,2,2,1,0,41327,0,5,0.142857143,1,0,0,43,12,0.5,50,31,120,116,360,340,0,1,Mixed_Breed,0
9314,1,0,2,1,2,0,2,1,2,1,2,1,0,41326,0,5,0.358333333,1,0,0,83,23,1.8,50,14,164,131,400,313,0,1,Mixed_Breed,0
9315,2,1,1,4,7,0,2,1,1,1,1,1,0,41326,0,11,0.150344353,1,0,0,208,28,3,108,34,99,159,385,480,1,1,Mixed_Breed__Tabby,37
9316,1,2,1,1,7,0,2,2,1,1,2,1,0,41326,0,1,0.359090909,1,0,0,12,3,1.2,10,109,54,94,400,300,1,0,Shih_Tzu,8
9317,1,0,2,1,7,0,2,1,2,1,2,2,0,41326,0,6,0.200714286,1,0,0,110,16,2.8,56,26,93,156,400,300,1,1,Mixed_Breed,0
9318,1,0,2,1,2,0,3,1,3,3,3,1,0,41336,0,3,0.168181818,1,0,0,9,3,0.5,29,21,64,139,366,333,0,1,Rottweiler__Mixed_Breed,13
9319,2,0,1,1,7,0,2,2,2,1,2,1,0,41401,1,5,0.159106692,1,0,0,182,32,7.5,43,31,86,148,528,448,0,1,Mixed_Breed,0
9320,1,0,1,2,0,0,1,1,2,2,2,1,0,41401,0,3,0.1,1,0,0,28,7,-0.5,30,62,63,118,300,400,1,1,Mixed_Breed,0
9321,1,2,2,2,0,0,2,1,2,2,1,1,0,41324,0,4,0.336,1,0,0,75,10,0.5,37,43,52,174,360,480,1,1,Mixed_Breed,0
9322,2,0,2,1,2,0,2,1,2,1,2,1,0,41326,0,4,0.191666667,1,0,0,100,22,2.4,40,22,103,143,400,260,0,1,British_Shorthair__Mixed_Breed,231
9323,2,0,2,5,0,0,1,1,2,1,2,1,0,41326,0,5,0.09,1,0,0,85,11,1,48,31,93,109,270,480,0,1,Mixed_Breed,0
9324,1,0,2,2,0,0,1,1,2,2,2,1,0,41326,0,1,0,0,0,0,39,7,0.8,10,43,141,166,400,400,0,1,Mixed_Breed,0
9325,1,0,2,1,7,0,2,1,1,1,2,1,0,41326,0,1,0.2,1,0,0,21,5,0.7,8,30,29,130,640,640,0,1,Mixed_Breed,0
9326,2,2,1,1,0,0,2,1,2,1,3,1,0,41401,0,3,0.104166667,1,0,0,38,6,0.9,28,10,118,111,494,360,0,1,Mixed_Breed,0
9327,2,0,1,2,7,0,2,1,2,2,2,1,0,41326,0,3,0.283333333,1,0,0,6,3,1,30,57,25,130,400,300,1,1,Mixed_Breed,0
9328,1,2,2,7,0,0,1,3,1,1,2,2,0,41327,0,2,0.170648148,1,0,0,61,8,2.6,20,24,41,124,360,480,0,0,Shih_Tzu,8
9329,1,0,2,2,0,0,2,1,2,1,2,1,0,41326,0,4,0.245,1,0,0,43,8,1.8,37,17,116,130,413,428,0,1,Mixed_Breed,0
9330,1,2,1,5,0,0,1,3,1,1,1,1,25,41326,0,1,0.083876263,1,0,0,251,52,3.3,10,43,53,167,400,400,0,0,Terrier,2
9331,2,1,1,6,7,0,2,2,1,1,2,1,0,41326,0,2,-0.052222222,-1,0,0,30,7,0.5,20,46,131,112,350,350,1,1,Mixed_Breed,0
9332,1,0,2,1,0,0,2,2,1,1,2,1,0,41326,0,1,-0.2,-1,0.7,1,14,4,-0.6,10,30,72,152,270,480,1,1,Mixed_Breed,0
9333,2,0,1,1,6,7,2,1,1,1,2,1,0,41326,0,5,0.075362319,1,0,0,160,32,2.1,49,46,114,103,400,300,0,1,Mixed_Breed,0
9334,2,2,2,6,0,0,1,2,1,1,2,1,0,41326,0,5,0,0,0,0,-1,-1,-1,50,58,68,110,400,300,0,1,Mixed_Breed,0
9335,2,0,1,3,0,0,1,1,3,3,3,1,0,41326,0,1,0,0,0,0,6,2,0.1,10,60,57,125,300,400,1,1,Mixed_Breed,0
9336,1,0,2,1,0,0,2,1,1,1,2,1,0,41326,0,6,0.201041667,1,0,0,72,16,4,58,60,76,123,322,373,1,1,Mixed_Breed,0
9337,2,0,1,3,0,0,1,2,2,1,2,1,0,41326,0,6,0.1375,1,0,0,53,9,1.3,60,31,88,109,455,479,0,1,Mixed_Breed,0
9338,1,1,2,1,3,7,1,2,2,2,2,1,0,41326,0,4,0.182142857,1,0,0,16,3,0.7,37,38,80,134,640,480,1,1,Mixed_Breed,0
9339,2,1,2,3,4,7,2,3,3,3,2,1,0,41401,0,1,0.225,1,0.083333333,1,32,8,-0.3,3,47,40,119,640,480,1,1,Mixed_Breed,0
9340,1,2,2,7,0,0,2,1,1,1,1,1,0,41332,0,28,0.478909774,1,0,0,183,25,5.7,268,62,62,124,385,313,1,1,Mixed_Breed,0
9341,1,2,2,1,2,4,2,1,1,1,1,1,0,41401,0,4,0.1525,1,0.5,1,69,7,1.5,35,65,37,126,225,300,1,1,Mixed_Breed,0
9342,1,0,2,1,2,7,2,2,2,1,2,1,0,41326,0,1,0.264285714,1,0,0,57,13,2.2,7,34,62,138,400,400,1,1,Mixed_Breed,0
9343,2,0,1,7,0,0,1,1,3,3,3,1,0,41401,0,1,0.160606061,1,0,0,59,11,1.4,10,19,42,162,640,640,0,0,Singapura,122
9344,1,0,1,1,2,7,2,2,2,1,2,1,0,41326,0,2,0.15,1,0,0,63,10,2.8,20,73,64,128,300,400,1,1,Spitz__Mixed_Breed,99
9345,1,2,1,7,0,0,2,1,1,1,3,1,0,41326,0,5,0.48875,1,0.5,1,58,8,3.4,41,16,112,154,400,267,0,1,Poodle__Mixed_Breed,135
9346,1,0,2,1,2,0,2,1,3,3,2,1,0,41326,0,1,0.321428571,1,0,0,23,3,1.1,10,13,48,167,371,480,1,1,Mixed_Breed,0
9347,2,1,1,1,0,0,2,2,1,1,1,1,0,41401,0,3,-0.059166667,-1,0,0,56,9,1.5,30,24,66,138,393,533,1,1,Mixed_Breed,0
9348,1,0,1,1,2,0,2,1,1,1,2,1,0,41326,0,4,0.3375,1,0,0,83,18,2.1,37,45,67,115,350,355,0,1,Mixed_Breed,0
9349,2,0,2,4,7,0,2,1,2,2,2,1,1,41401,0,3,0.24,1,0,0,66,9,0.8,30,82,58,144,400,300,1,1,Mixed_Breed,0
9350,1,0,2,1,2,0,2,2,2,2,2,1,5,41326,0,1,0,0,0,0,-1,-1,-1,8,127,117,183,640,427,1,1,Mixed_Breed,0
9351,1,0,2,1,6,0,2,1,2,2,2,1,0,41401,0,1,0.475,1,0,0,38,9,1.1,8,13,70,141,360,480,1,1,Mixed_Breed,0
9352,2,0,2,7,0,0,1,1,2,2,2,1,0,41336,0,1,0,0,0,0,-1,-1,-1,10,68,67,146,640,640,1,1,Mixed_Breed,0
9353,2,0,1,4,7,0,2,1,2,2,2,1,0,41401,0,3,0.14047619,1,0,0,48,8,2.2,26,37,66,159,360,480,0,1,Mixed_Breed,0
9354,2,0,1,1,0,0,1,1,2,1,2,1,0,41401,0,6,0.312755102,1,0,0,-1,-1,-1,60,51,98,134,330,366,1,1,Mixed_Breed,0
9355,1,0,2,2,7,0,2,2,2,1,1,1,0,41326,0,5,0.25,1,0,0,34,7,-1,47,48,65,127,438,477,0,1,Mixed_Breed__Jack_Russell_Terrier,199
9356,2,1,1,1,2,5,3,1,1,1,2,1,0,41326,0,2,0.5,1,0,0,18,3,1,20,17,63,108,455,420,0,0,Tabby,1
9357,2,0,2,1,3,0,2,1,1,1,2,1,0,41326,0,4,-0.034077381,-1,0,0,129,30,0.1,39,10,111,111,430,480,1,0,Calico,24
9358,2,2,1,2,7,0,3,1,1,1,1,1,0,41401,0,1,0.416666667,1,0,0,67,9,0.8,10,31,91,87,300,400,1,1,Mixed_Breed,0
9359,2,0,2,7,0,0,1,2,2,2,2,1,0,41326,0,1,0,0,0,0,19,5,0,5,42,72,155,300,400,0,1,Siamese__Mixed_Breed,22
9360,2,0,1,1,4,7,2,2,2,2,2,1,0,41326,0,15,0.314537037,1,-0.133333333,-1,48,9,1.6,145,48,50,137,331,366,0,1,Mixed_Breed,0
9361,2,0,2,4,6,7,2,1,1,1,1,1,10,41326,0,2,0.058194444,1,0,0,24,3,0.9,17,64,98,142,371,480,1,1,Mixed_Breed,0
9362,2,0,1,1,6,7,2,2,2,2,2,1,0,41326,0,3,0.2,1,0,0,16,2,0.9,27,27,57,140,341,283,0,1,Mixed_Breed,0
9363,1,1,1,1,2,0,2,1,1,3,3,1,0,41326,0,3,0.375,1,0,0,13,3,1.5,21,38,83,93,585,534,1,1,German_Shepherd_Dog__Mixed_Breed,21
9364,2,0,2,1,7,0,2,1,2,2,2,1,0,41401,0,5,0.415625,1,0,0,50,11,3.4,44,87,74,152,400,300,1,1,Mixed_Breed,0
9365,2,0,1,1,6,7,3,2,2,1,3,1,0,41326,0,5,0.252380952,1,0,0,-1,-1,-1,50,64,58,136,360,340,0,1,Mixed_Breed,0
9366,1,2,1,1,0,0,2,2,1,1,2,1,0,41326,0,2,0.125,1,0,0,12,3,0.1,20,46,35,142,500,560,1,1,Schnauzer__Mixed_Breed,197
9367,1,0,2,2,7,0,2,2,2,2,2,1,0,41327,0,3,0.525,1,0,0,25,8,0.2,29,40,72,126,332,355,0,1,Mixed_Breed,0
9368,2,2,2,7,0,0,3,1,1,1,1,2,0,41326,0,5,-0.025,-1,0,0,4,0,0.2,50,79,59,117,353,333,1,1,Mixed_Breed,0
9369,2,0,2,1,6,0,2,2,2,2,2,1,5,41326,0,6,0.071022727,1,-0.166666667,-1,105,20,2.1,60,83,121,148,350,350,0,1,Mixed_Breed,0
9370,2,0,2,1,7,0,2,1,1,1,2,1,0,41401,0,1,0.29,1,0,0,29,6,0.4,10,42,54,98,269,480,1,1,Mixed_Breed,0
9371,1,0,2,1,2,0,2,2,2,1,2,1,0,41327,0,5,0,0,0,0,24,10,0.4,49,29,80,133,465,360,0,1,Mixed_Breed,0
9372,2,0,2,1,2,0,2,2,2,2,2,1,0,41325,0,0,-0.166666667,-1,-0.166666667,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,Mixed_Breed,0
9373,1,0,2,2,0,0,2,1,2,1,2,1,0,41401,0,1,0.6,1,0,0,15,3,0.1,9,12,108,147,384,384,1,1,Mixed_Breed,0
9374,2,1,1,3,0,0,2,1,1,1,1,1,0,41326,0,3,0.108333333,1,0,0,35,5,1,30,21,95,136,566,450,0,1,Mixed_Breed,0
9375,2,0,2,1,3,6,2,1,3,3,1,1,0,41401,0,1,0.05,1,0,0,39,12,1.2,10,17,112,190,640,426,0,1,Mixed_Breed,0
9376,1,2,2,1,2,0,2,1,2,2,1,1,0,41326,0,1,0.199583333,1,0,0,98,16,0.8,10,79,77,101,300,400,1,1,Mixed_Breed__Doberman_Pinscher,126
9377,1,0,2,1,4,5,2,2,1,1,2,1,0,41326,0,5,0.148511905,1,0,0,134,22,3.9,47,42,58,103,449,463,1,1,Mixed_Breed,0
9378,1,0,1,1,5,7,2,1,1,1,2,1,0,41401,0,3,0.202777778,1,0,0,32,9,1.3,30,54,75,132,335,480,0,1,Mixed_Breed,0
9379,1,2,2,1,5,0,1,2,3,3,3,1,0,41326,0,8,0.122222222,1,0,0,75,11,0.9,80,32,69,126,400,301,0,0,Pug,152
9380,1,2,1,1,5,7,3,3,3,3,3,1,0,41326,0,1,0.491666667,1,0,0,52,10,1,10,24,72,99,300,400,1,1,Mixed_Breed,0
9381,1,2,1,1,7,0,3,1,1,1,2,1,0,41326,0,1,0.375,1,0,0,3,1,0.9,7,50,40,107,400,300,0,0,Dalmatian,166
9382,2,1,2,1,2,7,2,1,2,2,2,1,0,41326,0,3,0.010119048,1,0,0,47,9,0.8,30,40,64,99,348,360,1,0,American_Shorthair,51
9383,1,1,2,1,0,0,2,1,1,1,1,1,0,41326,0,5,0.10625,1,0,0,58,10,1.5,48,95,61,120,325,380,0,1,Labrador_Retriever__Mixed_Breed,50
9384,2,1,1,1,7,0,2,2,3,1,3,1,0,41401,0,4,0.247272727,1,0,0,72,11,0.9,40,36,67,138,500,480,0,0,Tuxedo,89
9385,1,2,1,2,0,0,3,1,1,1,1,1,0,41326,0,2,0.083267196,1,0,0,129,29,1.4,18,46,98,123,391,349,1,1,Mixed_Breed,0
9386,1,2,1,1,2,0,2,2,3,3,3,1,0,41326,0,1,0.142559524,1,0,0,80,19,0.4,10,43,75,134,284,400,0,0,Dachshund,73
9387,2,0,2,1,7,0,2,1,1,1,2,1,0,41326,0,3,0.163958333,1,0,0,69,7,0.9,30,31,36,117,360,480,1,1,Mixed_Breed,0
9388,1,1,2,1,0,0,2,2,3,3,3,1,0,41326,0,3,0.415260943,1,0,0,90,9,3.4,30,37,77,120,640,479,1,0,Labrador_Retriever,9
9389,1,2,2,1,2,0,1,2,3,2,3,1,0,41326,0,3,0.358333333,1,0,0,29,6,0.9,30,89,56,114,299,400,1,0,Miniature_Pinscher,69
9390,2,0,2,1,7,0,2,2,2,2,2,1,0,41327,0,13,0.334375,1,0,0,78,13,5.1,89,53,70,127,260,378,1,1,Mixed_Breed,0
9391,1,0,1,2,4,5,2,1,2,1,2,1,8,41326,0,3,0.087037037,1,0,0,33,6,0.8,28,29,70,132,400,267,1,1,Mixed_Breed,0
9392,1,0,2,1,2,0,2,1,2,2,2,1,0,41401,0,1,0.4,1,0,0,9,1,0.3,10,90,80,144,299,400,1,1,Mixed_Breed,0
9393,2,1,1,7,0,0,2,1,3,3,3,1,0,41401,0,1,0.364646465,1,0,0,90,20,4.4,10,14,129,131,270,480,1,0,American_Shorthair,51
9394,1,2,2,2,3,0,2,3,3,3,2,1,0,41326,0,1,0.217261905,1,0,0,112,20,4.8,10,15,123,87,400,386,0,0,Cocker_Spaniel,34
9395,2,2,2,2,5,7,1,1,1,1,1,1,25,41401,0,1,0.25,1,0,0,18,4,0.4,10,19,49,118,286,428,1,0,Bengal,39
9396,2,0,2,6,0,0,1,1,2,2,2,1,0,41326,0,1,0.255555556,1,0,0,8,1,0.9,10,55,52,184,238,400,1,1,Mixed_Breed,0
9397,2,1,2,3,7,0,2,2,2,2,2,1,8,41401,0,7,0.166969697,1,0,0,48,7,2.5,70,50,47,140,600,480,0,0,Maine_Coon,86
9398,2,2,1,1,0,0,2,3,1,1,1,1,0,41401,0,2,0.039944904,1,-0.166666667,-1,83,17,1.7,19,87,34,121,640,420,0,1,Mixed_Breed,0
9399,1,2,2,2,0,0,2,1,1,1,1,1,0,41401,0,12,0.012777778,1,0,0,295,40,0.4,110,50,86,137,358,311,1,1,Mixed_Breed,0
9400,1,0,2,1,2,0,2,2,2,2,2,1,0,41326,0,2,0,0,0,0,2,1,0,20,9,51,151,270,480,1,1,Mixed_Breed,0
9401,1,0,2,2,0,0,2,1,2,2,2,1,0,41401,0,1,0.296875,1,0,0,49,9,1.9,8,13,54,113,640,480,1,1,Mixed_Breed,0
9402,2,0,2,2,5,0,1,1,2,2,2,1,0,41326,0,4,0.85,1,0,0,3,2,0.8,40,19,63,136,577,600,0,1,Mixed_Breed,0
9403,1,0,1,1,7,0,2,2,3,3,2,1,0,41326,0,1,0.375,1,0,0,16,3,1.1,10,10,91,164,360,480,0,1,Mixed_Breed,0
9404,2,0,2,1,6,7,2,2,2,2,2,1,0,41401,0,5,-0.19375,-1,0,0,6,1,0.4,50,21,59,116,584,480,1,1,Mixed_Breed,0
9405,1,0,1,5,0,0,2,1,2,1,2,1,0,41401,0,2,0.216666667,1,-0.4,-1,47,18,1,20,23,92,116,400,300,0,1,Mixed_Breed,0
9406,2,0,1,1,2,0,1,1,2,2,2,1,0,41326,0,5,0,0,0,0,-1,-1,-1,47,20,78,88,639,545,1,1,Mixed_Breed,0
9407,2,0,1,4,7,0,1,1,2,2,3,1,15,41401,0,4,0.566666667,1,0,0,9,3,0.9,40,31,104,157,340,480,1,1,Tabby__Mixed_Breed,83
9408,1,0,1,3,0,0,2,2,2,2,3,1,0,41401,0,1,0.28,1,0.5,1,38,5,0.7,10,24,106,158,141,104,0,0,Golden_Retriever,18
9409,1,0,1,1,2,7,2,1,2,2,2,1,0,41326,0,7,0.182900433,1,0,0,79,13,3.5,67,55,51,136,360,335,1,1,Mixed_Breed__Terrier,47
9410,2,0,2,6,7,0,1,1,2,2,2,1,0,41401,0,0,0.25,1,0,0,10,2,-0.1,0,-1,-1,-1,-1,-1,1,1,Mixed_Breed,0
9411,1,0,1,2,0,0,1,2,2,1,2,1,0,41326,0,10,0.29,1,0,0,35,6,0.7,99,22,94,132,309,246,0,1,Mixed_Breed,0
9412,2,0,2,6,0,0,1,1,2,2,3,1,0,41326,0,0,0.157083333,1,0,0,15,1,1.8,0,-1,-1,-1,-1,-1,1,0,American_Shorthair,51
9413,2,0,1,5,0,0,2,1,1,1,2,1,0,41326,0,3,0.2125,1,0,0,45,14,0.7,27,52,55,122,640,360,1,1,Mixed_Breed,0
9414,2,0,1,1,0,0,1,1,2,2,2,1,0,41326,0,7,0.333333333,1,0,0,7,0,0.6,70,29,80,113,600,480,1,1,Mixed_Breed,0
9415,1,0,2,1,0,0,2,1,2,1,2,1,5,41326,0,2,0.401866391,1,0.6,1,84,10,4.3,20,16,96,135,500,480,1,1,Mixed_Breed,0
9416,2,0,1,3,0,0,2,1,2,2,2,1,0,41326,0,6,0.123148148,1,0,0,55,13,-0.2,60,33,85,119,640,384,0,1,Mixed_Breed,0
9417,1,1,2,1,2,7,1,1,1,1,1,1,20,41401,0,1,0.132592593,1,0,0,119,20,2.4,10,23,70,95,400,300,0,0,Jack_Russell_Terrier,67
9418,1,2,1,1,2,7,2,2,3,2,3,1,0,41336,0,2,0,0,0,0,14,3,0,20,17,83,159,500,480,0,0,Beagle,30
9419,2,0,1,5,0,0,1,1,2,2,2,1,0,41325,0,2,0,0,0,0,29,8,0.7,16,34,37,108,350,350,0,1,Mixed_Breed,0
9420,1,2,1,2,3,7,1,3,1,1,2,1,20,41326,0,2,0.207272727,1,0,0,38,6,0.5,20,17,137,159,400,300,0,0,Pomeranian,93
9421,1,0,2,2,0,0,2,2,1,1,1,1,0,41327,0,1,0.3,1,0,0,14,5,0.9,10,106,109,129,270,480,1,1,Mixed_Breed,0
9422,1,2,1,1,2,0,3,1,1,1,2,1,0,41326,0,2,0.256060606,1,0,0,91,11,4.3,16,83,41,122,360,480,1,0,Rottweiler,6
9423,2,1,2,3,0,0,2,2,2,2,2,1,0,41326,0,1,0.288888889,1,0,0,45,6,1.1,10,20,55,186,400,241,0,1,Siamese__Mixed_Breed,22
9424,1,2,2,4,0,0,1,2,1,1,1,1,25,41401,0,5,0.223598485,1,0,0,104,26,3.6,50,30,77,171,575,453,1,0,Spaniel,308
9425,1,0,1,5,0,0,2,1,1,1,2,1,0,41326,1,5,0.07,1,0,0,50,13,0.6,49,39,96,112,400,400,0,1,Mixed_Breed,0
9426,1,0,2,7,0,0,2,2,2,2,2,1,0,41326,0,5,0.102053571,1,0.1,1,56,8,0.8,50,58,58,127,380,340,0,1,Mixed_Breed,0
9427,2,2,1,1,7,0,2,2,1,1,1,1,0,41330,0,7,0.420795455,1,0,0,19,3,2.7,67,33,65,119,385,314,1,1,Mixed_Breed__Calico,32
9428,2,1,2,1,4,0,2,2,1,1,1,1,0,41401,0,4,0.5,1,0,0,7,2,0,40,35,48,116,350,350,1,0,Burmese,150
9429,2,0,2,1,2,7,1,2,2,2,2,1,0,41326,0,1,0.125,1,0,0,20,4,-0.4,8,16,37,144,300,400,0,1,Mixed_Breed,0
9430,2,0,1,1,6,7,2,2,2,2,2,1,8,41326,0,5,0.145833333,1,0,0,57,13,0.9,49,17,88,132,394,302,0,1,Mixed_Breed,0
9431,2,2,1,2,5,0,2,1,1,1,1,1,0,41327,0,1,0.247619048,1,0,0,139,29,1.3,10,78,25,143,300,400,1,0,Siamese,29
9432,1,0,1,1,2,7,2,2,2,1,2,1,0,41401,0,5,0.264819625,1,0.1,1,120,20,3.3,45,45,54,116,400,287,0,1,Mixed_Breed,0
9433,2,0,1,1,0,0,2,1,1,1,2,1,0,41326,0,1,0.140625,1,0,0,24,4,0.9,9,80,88,127,127,225,1,1,Mixed_Breed,0
9434,1,0,1,1,2,0,2,2,1,1,2,1,0,41326,0,5,0,0,0,0,3,2,0,46,21,102,107,360,480,0,1,Mixed_Breed__German_Shepherd_Dog,43
9435,1,0,1,1,2,0,2,1,3,3,3,1,0,41326,0,4,0.154166667,1,0,0,21,4,1.4,31,15,64,172,400,300,0,1,Mixed_Breed,0
9436,2,1,2,2,5,6,2,2,1,1,1,1,10,41326,0,4,0,0,0,0,-1,-1,-1,35,83,69,125,400,240,0,1,Tortoiseshell__Mixed_Breed,158
9437,1,0,1,1,2,7,2,2,2,1,2,1,0,41326,0,4,0,0,0,0,2,1,0,40,49,45,129,362,450,1,1,Mixed_Breed,0
9438,1,2,1,1,7,0,1,2,3,1,2,1,0,41326,0,1,0,0,0,0,10,3,0.1,10,25,33,112,640,428,1,0,Shih_Tzu,8
9439,1,2,1,2,7,0,1,1,1,1,2,1,0,41326,0,0,0.123153409,1,0,0,71,11,2.3,0,-1,-1,-1,-1,-1,0,0,Shih_Tzu,8
9440,1,2,2,1,0,0,3,1,1,1,1,1,25,41326,0,2,0.292708333,1,0,0,39,14,3.2,20,26,123,109,299,400,1,0,Doberman_Pinscher,27
9441,1,2,2,1,2,0,2,2,2,2,2,1,0,41336,0,3,0.141666667,1,0,0,30,6,1.2,22,32,95,120,640,639,1,1,German_Shepherd_Dog__Mixed_Breed,21
9442,2,2,2,4,6,7,2,1,2,2,1,1,0,41326,0,3,0,0,0,0,37,5,-0.2,29,40,96,152,480,480,1,1,Mixed_Breed,0
9443,1,2,1,7,0,0,2,3,3,3,2,1,0,41401,0,1,0.2475,1,0,0,76,16,-0.5,10,7,47,186,400,300,1,1,Poodle__Mixed_Breed,135
9444,1,2,2,2,7,0,2,1,2,2,1,1,0,41327,0,2,0.228017241,1,0.333333333,1,201,30,3.7,19,19,85,144,300,400,0,1,Mixed_Breed,0
9445,2,2,2,1,2,7,3,2,1,1,1,1,0,41401,0,3,0.367694805,1,0,0,68,14,2.3,30,35,56,113,366,333,0,1,Mixed_Breed,0
9446,2,0,2,1,4,7,2,1,2,1,2,1,0,41326,0,2,0.3125,1,0,0,15,5,1.9,18,42,63,114,300,400,0,1,Mixed_Breed,0
9447,1,0,2,2,0,0,2,1,2,1,2,1,0,41327,0,1,0.5,1,0,0,8,5,0.1,8,8,60,166,360,480,0,1,Mixed_Breed,0
9448,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,1,0.439583333,1,0,0,42,4,2.3,10,74,44,135,360,480,0,1,Mixed_Breed,0
9449,2,0,1,6,0,0,1,2,2,1,2,1,0,41401,0,5,0.264333333,1,-0.2,-1,21,3,1.8,45,41,69,110,360,340,1,1,Mixed_Breed,0
9450,1,2,1,7,0,0,2,2,1,1,1,1,25,41330,0,4,0.083020833,1,0,0,35,8,0.2,39,39,123,109,430,520,1,0,Shih_Tzu,8
9451,2,2,2,7,0,0,2,2,2,1,1,1,0,41326,0,14,0.055952381,1,0,0,24,5,1,140,45,61,149,320,240,1,1,Mixed_Breed,0
9452,2,1,2,5,7,0,2,2,2,1,2,1,0,41326,0,5,0.416666667,1,0,0,16,4,1.4,46,70,72,141,400,300,1,1,Siamese__Mixed_Breed,22
9453,1,0,2,3,0,0,2,1,2,2,2,1,2,41327,0,1,0.125,1,0,0,21,5,0.1,10,10,65,104,238,400,0,1,Mixed_Breed,0
9454,2,0,1,3,5,0,1,1,2,1,2,1,0,41330,0,6,0,0,0,0,-1,-1,-1,58,27,103,137,383,316,1,1,Mixed_Breed,0
9455,1,0,2,5,0,0,2,2,2,2,2,1,0,41327,0,12,0,0,0,0,9,5,0,109,16,90,138,388,326,1,1,Mixed_Breed,0
9456,2,1,1,2,7,0,2,1,1,1,1,1,0,41330,0,1,0.14,1,0,0,33,10,0.8,10,68,149,130,265,400,1,0,Singapura,122
9457,1,0,2,1,7,0,2,2,2,2,2,1,0,41326,0,11,0.219047619,1,0,0,75,15,-1.1,96,43,68,136,363,318,0,1,Mixed_Breed,0
9458,2,0,2,1,2,0,2,3,2,2,2,1,0,41326,0,3,0.326920996,1,0,0,108,17,5.6,26,64,55,105,453,480,1,0,Bobtail,138
9459,2,1,1,1,0,0,2,1,3,3,3,1,0,41401,0,4,0.229761905,1,0,0,96,14,1.4,39,100,60,128,400,266,0,1,Mixed_Breed,0
9460,2,0,1,1,7,0,2,1,2,1,2,1,0,41401,0,3,0.118560606,1,0,0,27,4,0.2,26,56,110,141,554,586,1,1,Mixed_Breed__Maine_Coon,125
9461,2,0,1,1,2,7,1,1,2,2,2,1,0,41326,0,4,0.23,1,0,0,45,3,0.9,40,24,85,130,127,225,0,1,Mixed_Breed,0
9462,2,0,2,1,2,4,2,1,2,1,2,1,0,41401,0,3,0.285714286,1,0,0,57,8,1.7,26,17,43,124,423,480,1,1,Mixed_Breed,0
9463,1,0,1,1,0,0,1,2,2,2,2,2,0,41326,0,2,0.079861111,1,0,0,47,7,1.5,20,34,68,108,360,480,1,1,Mixed_Breed,0
9464,2,0,1,1,7,0,1,1,2,2,2,1,0,41326,1,5,0.248402778,1,0.5,1,159,24,3.9,42,19,71,111,320,380,0,1,Mixed_Breed,0
9465,1,0,2,1,2,0,2,1,2,2,2,1,0,41401,0,1,0.4,1,0,0,9,1,0.3,10,40,107,115,299,400,1,1,Mixed_Breed,0
9466,1,1,2,1,7,0,2,1,1,1,1,1,0,41401,0,2,0.382142857,1,0,0,100,17,4.9,16,78,59,127,640,424,0,1,Mixed_Breed,0
9467,2,0,1,2,6,7,1,1,2,1,2,1,0,41326,0,5,-0.1875,-1,0,0,21,4,0.2,48,110,41,152,320,240,0,0,Tabby,1
9468,2,1,1,2,0,0,2,3,1,1,2,1,0,41401,0,3,-0.039814815,-1,0,0,85,18,0,25,35,111,67,341,295,0,0,American_Curl,116
9469,1,2,2,2,5,0,2,1,1,1,1,1,0,41326,0,6,0.191666667,1,0,0,123,18,4.4,48,37,68,173,358,480,1,1,Mixed_Breed,0
9470,1,0,2,7,0,0,1,2,2,2,2,1,0,41401,0,2,0.2125,1,0,0,41,11,0.3,20,20,53,157,360,480,0,1,Mixed_Breed,0
9471,1,0,1,2,0,0,2,2,1,1,2,1,0,41326,0,2,0.333333333,1,0,0,64,13,1.4,20,51,50,127,270,480,0,1,Mixed_Breed,0
9472,1,2,1,1,2,0,3,3,1,1,1,1,25,41326,0,1,0.19466811,1,0,0,241,55,3.4,10,37,67,110,300,400,1,0,Terrier,2
9473,1,2,2,1,0,0,1,2,1,1,1,1,0,41335,0,1,0.176372549,1,0,0,151,20,2.8,8,107,71,103,266,400,1,0,Swedish_Vallhund,309
9474,1,0,2,2,0,0,2,2,2,1,2,1,0,41401,0,1,0.306547619,1,0,0,64,9,2.1,10,12,55,113,318,400,1,1,Mixed_Breed,0
9475,2,0,1,7,0,0,2,3,2,1,2,1,25,41326,0,3,0.167272727,1,0,0,18,5,0.9,30,54,43,145,640,375,0,1,Persian__Mixed_Breed,5
9476,1,0,1,2,0,0,2,2,2,2,2,1,0,41327,0,2,0,0,0,0,15,4,0,20,21,84,116,300,400,0,1,Mixed_Breed,0
9477,2,2,2,2,0,0,2,3,1,1,1,1,0,41326,0,1,0.4,1,0,0,3,0,-0.4,10,37,26,123,640,480,0,0,Persian,4
